question_id,record_id,regex_passed,regex_signals,agent_decision,kept
HRS2_KIDNEY_DISEASE,pubmed:35980507,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:35986754,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:35987108,true,exposure|population|outcome,retain,true
HRS2_KIDNEY_DISEASE,pubmed:35988211,false,exposure,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:35988935,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:35995418,false,exposure|population,retain,false
HRS2_KIDNEY_DISEASE,pubmed:35998793,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36000910,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36003509,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36005278,true,exposure|population|outcome,retain,true
HRS2_KIDNEY_DISEASE,pubmed:36007272,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36008701,false,population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36009040,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36009862,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36012412,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36014837,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36014941,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36016570,true,exposure|population|outcome,retain,true
HRS2_KIDNEY_DISEASE,pubmed:36018496,false,population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36026516,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36029489,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36031144,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36031160,true,exposure|population|outcome,retain,true
HRS2_KIDNEY_DISEASE,pubmed:36032486,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36033826,false,exposure,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36034816,false,exposure|population,retain,false
HRS2_KIDNEY_DISEASE,pubmed:36038109,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36039529,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36041061,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36041682,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36044877,true,exposure|population|outcome,retain,true
HRS2_KIDNEY_DISEASE,pubmed:36045219,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36046061,true,exposure|population|outcome,retain,true
HRS2_KIDNEY_DISEASE,pubmed:36046740,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36049350,false,population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36054571,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36056538,true,exposure|population|outcome,retain,true
HRS2_KIDNEY_DISEASE,pubmed:36057144,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36058582,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36059191,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36062127,true,exposure|population|outcome,retain,true
HRS2_KIDNEY_DISEASE,pubmed:36063240,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36063875,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36064684,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36064876,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36066908,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36067652,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36070301,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36070847,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36071661,true,exposure|population|outcome,retain,true
HRS2_KIDNEY_DISEASE,pubmed:36076481,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36076553,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36078170,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36079711,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36080252,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36082108,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36083982,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36084974,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36088526,false,exposure|population,retain,false
HRS2_KIDNEY_DISEASE,pubmed:36088997,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36091833,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36094934,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36096824,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36098617,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36102808,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36104443,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36104963,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36104966,false,exposure|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36105622,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36107130,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36107450,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36107525,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36113188,false,population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36114759,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36118837,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36120321,true,exposure|population|outcome,retain,true
HRS2_KIDNEY_DISEASE,pubmed:36120391,false,exposure|population,retain,false
HRS2_KIDNEY_DISEASE,pubmed:36122758,false,population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36123042,false,population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36126902,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36127604,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36128477,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36129597,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36132538,true,exposure|population|outcome,retain,true
HRS2_KIDNEY_DISEASE,pubmed:36134595,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36134646,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36136562,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36136575,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36136583,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36139066,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36139852,false,exposure,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36142295,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36142929,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36145066,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36147472,false,population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36153722,true,exposure|population|outcome,retain,true
HRS2_KIDNEY_DISEASE,pubmed:36153899,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36153902,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36156733,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36157459,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36159833,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36160426,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36162617,false,population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36165567,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36167701,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36169213,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36170343,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36171913,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36173884,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36173905,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36175096,false,population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36176639,true,exposure|population|outcome,retain,true
HRS2_KIDNEY_DISEASE,pubmed:36177313,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36177327,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36178860,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36180655,false,population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36181090,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36181368,false,exposure|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36182059,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36182060,false,exposure|population,retain,false
HRS2_KIDNEY_DISEASE,pubmed:36188735,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36189533,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36189556,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36190633,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36190819,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36190833,true,exposure|population|outcome,retain,true
HRS2_KIDNEY_DISEASE,pubmed:36191944,false,exposure|population,retain,false
HRS2_KIDNEY_DISEASE,pubmed:36192566,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36194380,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36196332,false,exposure|population,retain,false
HRS2_KIDNEY_DISEASE,pubmed:36197052,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36198206,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36199013,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36200156,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36204094,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36205586,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36209684,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36210622,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36210823,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36212247,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36216195,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36216304,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36216731,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36217349,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36222120,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36226529,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36227926,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36231298,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36232221,false,population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36232514,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36233647,false,exposure|population,retain,false
HRS2_KIDNEY_DISEASE,pubmed:36235108,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36235699,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36235734,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36235800,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36235814,true,exposure|population|outcome,retain,true
HRS2_KIDNEY_DISEASE,pubmed:36238608,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36239349,false,exposure|population,retain,false
HRS2_KIDNEY_DISEASE,pubmed:36239741,true,exposure|population|outcome,retain,true
HRS2_KIDNEY_DISEASE,pubmed:36245654,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36245661,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36248359,false,exposure|population,retain,false
HRS2_KIDNEY_DISEASE,pubmed:36248710,false,population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36249425,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36249821,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36250468,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36253508,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36254066,false,population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36257219,false,population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36258757,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36259229,true,exposure|population|outcome,retain,true
HRS2_KIDNEY_DISEASE,pubmed:36262995,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36263137,false,population|outcome,retain,false
HRS2_KIDNEY_DISEASE,pubmed:36266308,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36266621,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36267284,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36271349,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36271963,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36273125,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36279086,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36280016,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36280432,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36280589,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36281932,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36282253,true,exposure|population|outcome,retain,true
HRS2_KIDNEY_DISEASE,pubmed:36283011,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36284230,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36286746,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36291179,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36293076,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36296948,false,population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36297050,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36297336,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36297351,true,exposure|population|outcome,retain,true
HRS2_KIDNEY_DISEASE,pubmed:36299825,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36303046,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36303108,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36305135,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36308942,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36309912,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36312427,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36313325,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36314104,true,exposure|population|outcome,retain,true
HRS2_KIDNEY_DISEASE,pubmed:36316014,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36316091,false,population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36316651,true,exposure|population|outcome,retain,true
HRS2_KIDNEY_DISEASE,pubmed:36316853,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36319874,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36319951,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36321825,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36322258,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36322291,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36326853,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36327007,true,exposure|population|outcome,retain,true
HRS2_KIDNEY_DISEASE,pubmed:36328900,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36329388,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36330070,false,population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36330606,false,population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36331700,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36332124,false,population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36336124,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36337728,false,population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36338833,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36341813,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36345919,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36353932,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36354004,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36354128,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36354958,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36355996,false,exposure|population,retain,false
HRS2_KIDNEY_DISEASE,pubmed:36357127,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36358567,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36359307,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36361652,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36364721,false,population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36364887,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36368565,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36368937,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36369018,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36370961,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36373327,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36373746,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36374723,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36375645,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36378134,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36378477,false,population|outcome,retain,false
HRS2_KIDNEY_DISEASE,pubmed:36379914,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36380204,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36381378,true,exposure|population|outcome,retain,true
HRS2_KIDNEY_DISEASE,pubmed:36382755,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36386135,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36387371,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36389115,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36395959,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36402181,false,population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36402686,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36403958,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36404469,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36405284,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36405836,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36407374,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36408255,true,exposure|population|outcome,retain,true
HRS2_KIDNEY_DISEASE,pubmed:36409180,false,exposure|population,retain,false
HRS2_KIDNEY_DISEASE,pubmed:36410103,false,population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36410557,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36410806,false,population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36411609,false,population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36411664,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36413925,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36414586,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36415742,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36417038,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36418713,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36421023,false,population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36421984,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36424618,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36425593,false,population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36428248,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36431017,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36432528,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36432604,false,exposure,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36437023,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36437252,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36438912,false,population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36440227,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36445655,false,,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36445882,true,exposure|population|outcome,retain,true
HRS2_KIDNEY_DISEASE,pubmed:36446713,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36448219,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36449257,true,exposure|population|outcome,retain,true
HRS2_KIDNEY_DISEASE,pubmed:36452235,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36453429,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36454448,true,exposure|population|outcome,retain,true
HRS2_KIDNEY_DISEASE,pubmed:36460034,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36460269,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36460743,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36461175,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36464492,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36466074,false,population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36466412,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36466709,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36467079,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36471146,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36471536,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36471920,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36476616,false,exposure|population,retain,false
HRS2_KIDNEY_DISEASE,pubmed:36482991,false,exposure|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36483738,false,population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36484698,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36493874,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36494280,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36499168,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36503032,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36503070,false,exposure|population,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36504478,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36506523,true,exposure|population|outcome,deprioritize,false
HRS2_KIDNEY_DISEASE,pubmed:36506525,false,exposure|population,deprioritize,false
