record_id,source,target_id,search_run_id,title,abstract_or_summary,year,journal_or_source,doi,pmid,url,raw_record_id,dedup_key,duplicate_of,is_duplicate
pubmed:27785043:pubmed_anticoag_refined_20260603T125913_ece52619,pubmed,anticoag_refined,pubmed_anticoag_refined_20260603T125913_ece52619,International normalized ratio self-testing and self-management: improving patient outcomes.,"Long term oral anti-coagulation with vitamin K antagonists is a risk factor of hemorrhagic or thromebomlic complications. Periodic laboratory testing of international normalized ratio (INR) and a subsequent dose adjustment are therefore mandatory. The use of home testing devices to measure INR has been suggested as a potential way to improve the comfort and compliance of the patients and their families, the frequency of monitoring and, finally, the management and safety of long-term oral anticoagulation. In pediatric patients, increased doses to obtain and maintain the therapeutic target INR, more frequent adjustments and INR testing, multiple medication, inconstant nutritional intake, difficult venepunctures, and the need to go to the laboratory for testing (interruption of school and parents' work attendance) highlight those difficulties. After reviewing the most relevant published studies of self-testing and self-management of INR for adult patients and children on oral anticoagulation, it seems that these are valuable and effective strategies of INR control. Despite an unclear relationship between INR control and clinical effects, these self-strategies provide a better control of the anticoagulant effect, improve patients and their family quality of life, and are an appealing solution in term of cost-effectiveness. Structured education and knowledge evaluation by trained health care professionals is required for children, to be able to adjust their dose treatment safely and accurately. However, further data are necessary in order to best define those patients who might better benefit from this multidisciplinary approach.",2016,Vascular health and risk management,10.2147/VHRM.S85031,27785043,https://pubmed.ncbi.nlm.nih.gov/27785043/,27785043,doi:10.2147/vhrm.s85031,,false
pubmed:34652608:pubmed_anticoag_refined_20260603T125913_ece52619,pubmed,anticoag_refined,pubmed_anticoag_refined_20260603T125913_ece52619,Semi-empirical anticoagulation model (SAM): INR monitoring during Warfarin therapy.,"The International Normalized Ratio (INR) monitoring is an essential component to manage thrombotic disease therapy. This study presents a semi-empirical model of INR as a function of time and assigned therapy (Warfarin, k-vitamin). With respect to other methodologies, this model is able to describe the INR using a limited number of parameters and is able to describe the time variation of INR described in the literature. The presented methodology showed great accuracy in model calibration [(trueness (precision)]: 0.2% (0.1%) to 1.2% (0.3%) for coagulation factors, from 5% (9%) to 9.7% (12%) for Warfarin-related parameters and 38% (40%) for K-vitamin-related parameters. The latter value was considered acceptable given the assumptions made in the model. It has two other important results: the first is that it was able to correctly estimate INR with respect to daily therapy doses taken from the literature. The second is that it introduces a single numeric semi-empirical parameter that is able to correlate INR/dose response to physiological and environmental condition of patients.",2022,Journal of pharmacokinetics and pharmacodynamics,10.1007/s10928-021-09783-8,34652608,https://pubmed.ncbi.nlm.nih.gov/34652608/,34652608,doi:10.1007/s10928-021-09783-8,,false
pubmed:7863972:pubmed_anticoag_refined_20260603T125913_ece52619,pubmed,anticoag_refined,pubmed_anticoag_refined_20260603T125913_ece52619,Optimal intensity and monitoring warfarin.,"The risk of bleeding with warfarin can be markedly reduced without affecting efficacy by using a low-intensity therapeutic range. The reliability of warfarin monitoring has also improved with the development of the international normalized ratio (INR) to standardize prothrombin time despite use of nonuniform thromboplastins by different laboratories. There are 2 recommended therapeutic ranges of intensity for warfarin: the less intense corresponds to INR 2.0-3.0, the more intense, to INR 2.5-3.5. Dosage response to warfarin is influenced by concomitant medication, dietary vitamin K, hepatic dysfunction, and hypermetabolic states. For rapid anticoagulant effect, the initial dosage is 10 mg/day (plus heparin). For nonemergent treatment, the initial dosage is 4-5 mg/day, which achieves a steady-state anticoagulant effect in 5-7 days; this is also the anticipated maintenance dosage. Prothrombin time (PT) monitoring is performed daily until the therapeutic range is achieved, then progressively less often, depending on stability of PT results. Bleeding while on warfarin (INR > 3.0) may respond to reduced dosage; for severe bleeding, vitamin K reverses warfarin effects in 6-12 hours. Bleeding on low-intensity warfarin (INR < 3.0) suggests an underlying pathologic condition. Warfarin is contraindicated in pregnancy because of its teratogenicity but may be used by nursing mothers, as it does not pass into breast milk.",1995,The American journal of cardiology,10.1016/0002-9149(95)80009-h,7863972,https://pubmed.ncbi.nlm.nih.gov/7863972/,7863972,doi:10.1016/0002-9149(95)80009-h,,false
pubmed:22077529:pubmed_anticoag_refined_20260603T125913_ece52619,pubmed,anticoag_refined,pubmed_anticoag_refined_20260603T125913_ece52619,Treatment of warfarin-associated coagulopathy with vitamin K.,"Warfarin is the most common form of oral anticoagulant therapy. Although it has indisputable benefit in the management of thromboembolic disease, warfarin-associated coagulopathy (WAC) is a well-documented complication of its use. As warfarin exerts its effect by impairing formation of the vitamin K-dependent clotting factors, a cornerstone of WAC management is vitamin K replacement. Daily vitamin K supplementation is an emerging approach to regulate international normalized ratios in difficult-to-control patients. Mild WAC without bleeding can often be managed with warfarin withdrawal alone. For excessive international normalized ratio elevation in the absence of bleeding, low-dose oral vitamin K (1?2.5 mg) is sufficient and achieves the same degree of international normalized ratio correction by 24 h as intravenous therapy. The stable patient with WAC and minor bleeding can also be given oral vitamin K, with correction of the underlying defect. Major bleeding should first be managed with factor replacement for immediate correction of the coagulopathy, using either a prothrombin complex concentrate or fresh-frozen plasma. High-dose vitamin K (10 mg) should be given concurrently via intravenous infusion to confer lasting correction. Warfarin resistance and vitamin K-associated anaphylaxis are rare. Despite development of new oral anticoagulant therapy compounds, warfarin will probably retain a prominent role in thromboembolism management for several years to come.",2011,Expert review of hematology,10.1586/ehm.11.59,22077529,https://pubmed.ncbi.nlm.nih.gov/22077529/,22077529,doi:10.1586/ehm.11.59,,false
pubmed:31209952:pubmed_anticoag_refined_20260603T125913_ece52619,pubmed,anticoag_refined,pubmed_anticoag_refined_20260603T125913_ece52619,Warfarin in nonvalvular atrial fibrillation-Time for a change?,"Warfarin is the most commonly prescribed anticoagulant in hemodialysis (HD) patients with nonvalvular atrial fibrillation (NVAF). Recent trends show that Nephrologists are increasingly prescribing novel oral anticoagulants, despite the fact that no randomized clinical trials have been conducted in dialysis patients. Difficulties maintaining international normalized ratio in the therapeutic range, increased risk of intracranial hemorrhage and concerns regarding warfarin-induced vascular calcification and calciphylaxis may be responsible. Anticoagulation quality is poor in HD patients. A variety of factors contribute to this: increased antibiotic exposure; comorbid illness; decreased adherence and vitamin K deficiency. Attempts to address this with standardized protocols have been uniformly unsuccessful. In nonadherent patients, thrice weekly observed therapy improved quality. Low-dose vitamin K supplementation improves time in the therapeutic range (TTR) in those with normal kidney function and should be studied in HD patients given their high frequency of vitamin K deficiency. Vascular and valvular calcification associated with warfarin could result from reduced carboxylation of matrix Gla protein (MGP), a well-known inhibitor of vascular calcification. Multiple observational studies also link calciphylaxis to warfarin; warfarin-induced hypercoagulability and decreased carboxylation of MGP could explain this. A large observational study, two meta-analyses, and a systematic review in HD patients with NVAF showed reduced bleeding with apixaban compared to warfarin with similar efficacy in reducing stroke and systemic embolism. Given these results, apixaban is a reasonable alternative to warfarin for anticoagulation of HD patients with NVAF, especially in those with low TTR, until data from randomized clinical trials become available.",2019,Seminars in dialysis,10.1111/sdi.12829,31209952,https://pubmed.ncbi.nlm.nih.gov/31209952/,31209952,doi:10.1111/sdi.12829,,false
pubmed:27913535:pubmed_anticoag_refined_20260603T125913_ece52619,pubmed,anticoag_refined,pubmed_anticoag_refined_20260603T125913_ece52619,Reversing vitamin K antagonists: making the old new again.,"Vitamin K antagonists (VKAs) are commonly used for the prevention and treatment of thrombotic disorders. The response to VKAs is highly variable due to their specific interaction with the vitamin K cycle, and hence interference with hepatic synthesis of vitamin K-dependent coagulation factors. Monitoring the anticoagulant effect of VKAs by assessing the patient's international normalized ratio (INR) is essential because complications are closely related to the intensity of anticoagulation. Treatment with VKAs contains a substantial risk of bleeding with a high case fatality rate. Reversal of VKAs is required in case of bleeding or a supratherapeutic INR, but also prior to high-risk surgery or interventions. Choice of methods to reverse VKAs depends on whether or not the patient is bleeding or is in need of an urgent procedure, and has to be based on the pharmacokinetic and pharmacodynamic properties of the VKA. Reversal strategies include withholding the VKA, administration of vitamin K1, and substitution of vitamin K-dependent procoagulant factors, and need to be combined with measures according to general bleeding management.",2016,Hematology. American Society of Hematology. Education Program,10.1182/asheducation-2016.1.605,27913535,https://pubmed.ncbi.nlm.nih.gov/27913535/,27913535,doi:10.1182/asheducation-2016.1.605,,false
pubmed:36940171:pubmed_anticoag_refined_20260603T125913_ece52619,pubmed,anticoag_refined,pubmed_anticoag_refined_20260603T125913_ece52619,Converting patients from warfarin to non-vitamin K antagonist oral anticoagulants.,"BACKGROUND: Non-vitamin K antagonist oral anticoagulants (NOACs) are favorable in stroke prevention for geriatric patients with nonvalvular atrial fibrillation versus warfarin. These anticoagulants do not require international normalized ratio (INR) monitoring and have lower food/drug interactions. In addition, NOACs have risk reduction in bleeding and all-cause mortality compared with warfarin.
LOCAL PROBLEM: At a geriatric primary care practice, two registered nurses manage 88 patients on warfarin for INR monitoring. Nurse practitioners (NPs) provide oversight for warfarin titration after abnormal results. The goal of this quality-improvement project was to decrease the time spent monitoring patients on warfarin.
METHODS: Primary care providers and cardiologists of patients on warfarin were contacted to gain approval of transition to a NOAC. The NP reviewed patients' renal function and the indication for anticoagulation and then created a list of eligible patients for transition.
INTERVENTIONS: Patients eligible for transition to NOACs were contacted for their consent. The transition process included stopping warfarin, ordering apixaban, ordering INR level, educating about starting apixaban, and coordinating appropriate follow-up.
RESULTS: Of 88 patients on warfarin, 21 were eligible for conversion from warfarin to apixaban. Of these 21 patients, 66% ( n = 14) consented to the conversion. Of those who were not converted to apixaban, five declined due to cost and two were lost to follow-up.
CONCLUSION: There was a reduction in nurses' monthly monitoring of patients on warfarin by 22%. Transition to NOAC was not only beneficial for patient safety and efficacy but also reduced nursing clinical time for anticoagulation encounters.",2023,Journal of the American Association of Nurse Practitioners,10.1097/JXX.0000000000000857,36940171,https://pubmed.ncbi.nlm.nih.gov/36940171/,36940171,doi:10.1097/jxx.0000000000000857,,false
pubmed:33895864:pubmed_anticoag_refined_20260603T125913_ece52619,pubmed,anticoag_refined,pubmed_anticoag_refined_20260603T125913_ece52619,Drug-drug interactions between vitamin K antagonists and statins: a systematic review.,"PURPOSE: Concomitant use of vitamin K antagonists (VKA) and statins is frequent in cardiovascular patients. However, clinical guidelines on this drug combination are divergent. Therefore, we performed a systematic review to evaluate the effect of statin initiation on coagulation among VKA users.
METHODS: Following the PRISMA guidelines, we applied two broad search strategies for the drug interaction between VKA and statins in both Embase and Pubmed; 8623 unique hits were obtained. In the final sample, eight studies were included.
RESULTS: The most frequently used VKA in the studies was warfarin, while simvastatin was the most commonly initiated statin. All included studies showed a minor increase in the anticoagulant effect of VKA following statin initiation during VKA treatment. The reported increases in mean international normalized ratio (INR) ranged from 0.15-0.65.
CONCLUSION: The anticoagulant effect of statin initiation in patients treated with VKA is likely to be of limited clinical relevance but should be evaluated individually.",2021,European journal of clinical pharmacology,10.1007/s00228-020-03074-w,33895864,https://pubmed.ncbi.nlm.nih.gov/33895864/,33895864,doi:10.1007/s00228-020-03074-w,,false
pubmed:35149398:pubmed_anticoag_refined_20260603T125913_ece52619,pubmed,anticoag_refined,pubmed_anticoag_refined_20260603T125913_ece52619,Warfarin monitoring and interference by lupus anticoagulant in patients with antiphospholipid syndrome.,"INTRODUCTION: Patients with antiphospholipid syndrome (APS) receive vitamin K antagonists, which warrants international normalized ratio (INR) monitoring. Research has indicated that presence of lupus anticoagulant (LA) can interfere with INR results obtained by point-of-care testing (POCT) devices. We aimed to investigate whether a systematic difference exists between POCT-INR and plasma-INR in patients with APS.
MATERIALS AND METHODS: We compared 291 paired POCT- and plasma-INR results from 52 LA-positive APS patients receiving warfarin with each patient having a minimum of three paired measurements of paired POCT-INR (CoaguChek, Roche Diagnostics) and plasma-INR. Agreement limits were considered satisfactory if differences were within ±0.4 INR for plasma-INR < 2.0, within ±20% for plasma-INR 2.0 to 3.5, within ±20% for plasma-INR > 3.5 to 4.5, within ±25% for plasma-INR > 4.5 to 6.0 and within ±30% for plasma-INR > 6.0.
RESULTS: A strong positive correlation was found between POCT- and plasma-INR, Spearman's rho (95% CI) = 0.72 (0.65-0.78), p < 0.001. The average bias was 0.1 INR (3.7%), p < 0.001. 79% of paired INR results met the agreement limits with 67% of the diverging POCT-INRs being from a subset of five patients, who had consistently higher POCT- than plasma-INR.
CONCLUSIONS: The majority of LA-positive APS patients had no clinically significant difference between POCT-INR and plasma-INR. However, in a subset of patients, clinically significant systematic differences were found. Consequently, systematic comparison of a minimum three paired POCT- and plasma-INR results is recommended before implementing POCT-INR monitoring in LA-positive APS patients.",2022,Thrombosis research,10.1016/j.thromres.2022.01.021,35149398,https://pubmed.ncbi.nlm.nih.gov/35149398/,35149398,doi:10.1016/j.thromres.2022.01.021,,false
pubmed:18636228:pubmed_anticoag_refined_20260603T125913_ece52619,pubmed,anticoag_refined,pubmed_anticoag_refined_20260603T125913_ece52619,Anticoagulation: where we are and where we need to go.,"Although a commonly prescribed medication, warfarin has unique pharmacologic properties that make dosing challenging for many primary care physicians. When a patient's international normalized ratio (INR) is out of the therapeutic range, they are at increased risk for thrombotic or hemorrhagic complications. We have reviewed the current literature for quality improvement techniques to minimize adverse outcomes and improve anticoagulation care. The use of anticoagulation clinics, computer-guided dosing and patient self-monitoring have been demonstrated to reduce adverse events or improve patient and provider satisfaction. Additional techniques, including genetic-based dosing, concurrent vitamin K administration and development of risk-assessment tools, have been discussed, but not fully developed or assessed in the literature. We identify tools that can be implemented today as well as those currently under development for the improvement in anticoagulation care.",2009,Journal of thrombosis and thrombolysis,10.1007/s11239-008-0256-4,18636228,https://pubmed.ncbi.nlm.nih.gov/18636228/,18636228,doi:10.1007/s11239-008-0256-4,,false
pubmed:15630483:pubmed_anticoag_refined_20260603T125913_ece52619,pubmed,anticoag_refined,pubmed_anticoag_refined_20260603T125913_ece52619,Herbal remedies and anticoagulant therapy.,"Herbal remedies, considered to be both safe and effective by most consumers, may interact with conventional drugs. Warfarin, a vitamin K antagonist originally derived from the sweet clover plant, has a narrow therapeutic window which can be monitored using prothrombin international normalized ratios (PT-INR). Many herbs can increase the risk for bleeding when combined with warfarin, either by augmenting the anticoagulant effects of the drug (with increased PT-INR levels) or through intrinsic anti-platelet properties (without altering PT-INR levels). The increased risk for bleeding among such patients may be difficult to predict, especially when formulas which contain many herbs are used. Further research into herb-drug interactions is warranted, as are guidelines for the use of herbal remedies by patients on chronic anticoagulation therapy.",2005,Thrombosis and haemostasis,10.1160/TH04-05-0285,15630483,https://pubmed.ncbi.nlm.nih.gov/15630483/,15630483,doi:10.1160/th04-05-0285,,false
pubmed:28249326:pubmed_anticoag_refined_20260603T125913_ece52619,pubmed,anticoag_refined,pubmed_anticoag_refined_20260603T125913_ece52619,Laboratory Assessment of Direct Oral Anticoagulants.,"Oral vitamin K anticoagulation (warfarin, Coumadin, coumarin) has long been used for long-term treatment and prophylaxis in a variety of clinical settings. Given the unpredictable pharmacokinetic and food impact of warfarin, episodic monitoring is required. Since the early 2000s, direct oral anticoagulants (DOACs) entered into clinical trials as a potential alternative strategy to oral vitamin K antagonists for long-term anticoagulation. As these drugs have predictable pharmacokinetics and pharmacodynamics, there was no requirement for episodic or routine monitoring. However, shortly after their introduction into clinical use, it became apparent that certain emergent or acute situations may require some capacity to measure these drugs, especially in a bleeding patient with DOAC exposure. The scramble for literature and data to support or suggest laboratory methods which can rapidly and accurately quantify or estimate DOAC concentration soon began. This review describes the literature to date, and recommendations for laboratories to provide tests that will assure either the presence/absence of DOAC or the capacity to quantify DOAC using rapid methods that could be implemented on most clinical laboratory instruments.",2017,Seminars in thrombosis and hemostasis,10.1055/s-0036-1597296,28249326,https://pubmed.ncbi.nlm.nih.gov/28249326/,28249326,doi:10.1055/s-0036-1597296,,false
pubmed:33543639:pubmed_anticoag_refined_20260603T125913_ece52619,pubmed,anticoag_refined,pubmed_anticoag_refined_20260603T125913_ece52619,INR Response to Low-Dose Vitamin K in Warfarin Patients.,"BACKGROUND: Literature suggests that 2 mg of vitamin K intravenously (IV) provides a similar effect as 10 mg to reverse warfarin. Doses <5 mg haven't been studied in depth.
OBJECTIVE: The objective was to determine the international normalized ratio (INR) reduction effect of ultra low-dose (ULD) IV vitamin K.
METHODS: This retrospective, observational cohort study compared IV vitamin K doses of 0.25-0.5 mg (ULD) versus 1-2 mg (standard low dose [SLD]). The primary outcome assessed ΔINR at 36 hours; secondary outcomes assessed ΔINR at 12 hours and 30-day venous thromboembolism (VTE) and mortality rates.
RESULTS: Of 88 patients identified (median baseline INR [IQR], 5.1 [3.1, 7.3] vs 4.5 [2.8, 8.2], ULD vs SLD, respectively), 59 had an INR at 12 hours. The ULD had fewer 12-hour INR values <2, with no statistical difference in the ΔINR at 12 hours between the ULD and SLD cohorts (median ΔINR, 2.2 [1.1, 3.4] vs 2.2 [1.1, 6.3]; P = 0.54; median INR, 2.3 vs 1.8). A total of 41 patients had both a 12- and 36-hour INR. No significant difference in the ΔINR between the 12- and 36-hour values occurred (median ΔINR, 0.52 [0.2, 0.91] vs ΔINR, 0.46 [0.18, 0.55]; P = 0.61), suggesting no rebound or excessive reversal and no difference in 30-day rates of VTE (P > 0.99) or death (P = 0.38).
CONCLUSION AND RELEVANCE: ULD IV vitamin K reversed INR similarly to doses of 1-2 mg without rebound. A ULD strategy may be considered in patients requiring more cautious reversal.",2021,The Annals of pharmacotherapy,10.1177/1060028021993239,33543639,https://pubmed.ncbi.nlm.nih.gov/33543639/,33543639,doi:10.1177/1060028021993239,,false
pubmed:30850385:pubmed_anticoag_refined_20260603T125913_ece52619,pubmed,anticoag_refined,pubmed_anticoag_refined_20260603T125913_ece52619,Vitamin K for reversal of excessive vitamin K antagonist anticoagulation: a systematic review and meta-analysis.,"Patients receiving vitamin K antagonists (VKAs) with an international normalized ratio (INR) between 4.5 and 10 are at increased risk of bleeding. We systematically reviewed the literature to evaluate the effectiveness and safety of administering vitamin K in patients receiving VKA therapy with INR between 4.5 and 10 and without bleeding. Medline, Embase, and Cochrane databases were searched for relevant randomized controlled trials in April 2018. Search strategy included terms vitamin K administration and VKA-related terms. Reference lists of relevant studies were reviewed, and experts in the field were contacted for relevant papers. Two investigators independently screened and collected data. Risk ratios (RRs) were calculated, and certainty of the evidence was assessed using Grading of Recommendations Assessment, Development and Evaluation. Six studies (1074 participants) were included in the review and meta-analyses. Pooled estimates indicate a nonsignificant increased risk of mortality (RR = 1.42; 95% confidence interval [CI], 0.62-2.47), bleeding (RR = 2.24; 95% CI, 0.81-7.27), and thromboembolism (RR = 1.29; 95% CI, 0.35-4.78) for vitamin K administration, with moderate certainty of the evidence resulting from serious imprecision as CIs included potential for benefit and harm. Patients receiving vitamin K had a nonsignificant increase in the likelihood of reaching goal INR (1.95; 95% CI, 0.88-4.33), with very low certainty of the evidence resulting from serious risk of bias, inconsistency, and imprecision. Our findings indicate that patients on VKA therapy who have an INR between 4.5 and 10.0 without bleeding are not likely to benefit from vitamin K administration in addition to temporary VKA cessation.",2019,Blood advances,10.1182/bloodadvances.2018025163,30850385,https://pubmed.ncbi.nlm.nih.gov/30850385/,30850385,doi:10.1182/bloodadvances.2018025163,,false
pubmed:30157037:pubmed_anticoag_refined_20260603T125913_ece52619,pubmed,anticoag_refined,pubmed_anticoag_refined_20260603T125913_ece52619,Prothrombin Complex Concentrates for Perioperative Vitamin K Antagonist and Non-vitamin K Anticoagulant Reversal.,"Vitamin K antagonist therapy is associated with an increased bleeding risk, and clinicians often reverse anticoagulation in patients who require emergency surgical procedures. Current guidelines for rapid anticoagulation reversal for emergency surgery recommend four-factor prothrombin complex concentrate and vitamin K coadministration. The authors reviewed the current evidence on prothrombin complex concentrate treatment for vitamin K antagonist reversal in the perioperative setting, focusing on comparative studies and in the context of intracranial hemorrhage and cardiac surgery. The authors searched Cochrane Library and PubMed between January 2008 and December 2017 and retrieved 423 English-language papers, which they then screened for relevance to the perioperative setting; they identified 36 papers to include in this review. Prothrombin complex concentrate therapy was consistently shown to reduce international normalized ratio rapidly and control bleeding effectively. In comparative studies with plasma, prothrombin complex concentrate use was associated with a greater proportion of patients achieving target international normalized ratios rapidly, with improved hemostasis. No differences in thromboembolic event rates were seen between prothrombin complex concentrate and plasma, with prothrombin complex concentrate also demonstrating a lower risk of fluid overload events. Overall, the studies the authors reviewed support current recommendations favoring prothrombin complex concentrate therapy in patients requiring vitamin K antagonist reversal before emergency surgery.",2018,Anesthesiology,10.1097/ALN.0000000000002399,30157037,https://pubmed.ncbi.nlm.nih.gov/30157037/,30157037,doi:10.1097/aln.0000000000002399,,false
pubmed:14967065:pubmed_anticoag_refined_20260603T125913_ece52619,pubmed,anticoag_refined,pubmed_anticoag_refined_20260603T125913_ece52619,The use of vitamin K in patients on anticoagulant therapy: a practical guide.,"Anticoagulation with antivitamin K (AVK) is very effective for primary and secondary prevention of thromboembolic events. However, questions persist about the risks and management of over-anticoagulation. For reversal of excessive anticoagulation by warfarin, AVK withdrawal, oral or parenteral vitamin K administration, prothrombin complex or fresh frozen plasma may be used, depending on the excess of anticoagulation, the existence and site of active bleeding, patient characteristics and the indication for AVK. In over-anticoagulated patients, vitamin K aims at rapid lowering of the international normalized ratio (INR) into a safe range to reduce the risk of major bleeding and therefore improving patient outcome without exposing the patient to the risk of thromboembolism due to overcorrection, resistance to AVK, or an allergic reaction to the medication. The risk of bleeding increases dramatically when the INR exceeds 4.0-6.0, although the absolute risk of bleeding remains fairly low, <5.5 per 1000 per day. Patient characteristics, including advanced age, treated hypertension, history of stroke, and concomitant use of various drugs, affect the risk of bleeding. The absolute risk of thromboembolism associated with overcorrection appears to be in the same range as the risk of bleeding due to over-anticoagulation. The use of vitamin K in patients with warfarin over-anticoagulation lowers excessively elevated INR faster than withholding warfarin alone; however, it has not been clearly demonstrated that vitamin K treatment does, in fact, lower the risk of major hemorrhage. As vitamin K administration via the intravenous route may be complicated by anaphylactoid reactions, and via the subcutaneous route by cutaneous reactions, oral administration is preferred. A dose of 1-2.5mg of oral phytomenadione (vitamin K(1)), reduces the range of INR from 5.0-9.0 to 2.0-5.0 within 24-48 hours, and for an INR >10.0, a dose of 5mg may be more appropriate. Overcorrection of the INR or resistance to warfarin is unlikely if the above doses of vitamin K are used. Vitamin K is less effective for over-anticoagulation after treatment with acenocoumarol or phenprocoumon than after treatment with warfarin.",2004,"American journal of cardiovascular drugs : drugs, devices, and other interventions",10.2165/00129784-200404010-00005,14967065,https://pubmed.ncbi.nlm.nih.gov/14967065/,14967065,doi:10.2165/00129784-200404010-00005,,false
pubmed:16505257:pubmed_anticoag_refined_20260603T125913_ece52619,pubmed,anticoag_refined,pubmed_anticoag_refined_20260603T125913_ece52619,Treatment of excessive anticoagulation with phytonadione (vitamin K): a meta-analysis.,"BACKGROUND: Patients taking oral anticoagulants with an international normalized ratio (INR) greater than 4.0 are at increased risk for bleeding. We performed a meta-analysis to determine the effectiveness of phytonadione (vitamin K) in treating excessive anticoagulation.
METHODS: The MEDLINE, EMBASE, and Cochrane Library databases were searched (without language restrictions) for articles published between January 1985 and September 2004. Randomized controlled trials or prospective, nonrandomized trials that used vitamin K to treat patients without major hemorrhage with an INR greater than 4.0 due to oral anticoagulant use were included. The primary outcome was achievement of the target INR (1.8-4.0) at 24 hours after vitamin K administration. Summary estimates were calculated using a random effects model.
RESULTS: Twenty-one studies (10 randomized and 11 prospective trials) were included. Among oral vitamin K treatment arms (4, n = 75), the proportion with a target INR at 24 hours was 82% (95% confidence interval [CI], 70%-93%), which was similar to intravenous vitamin K treatment arms (6, n = 69; target INR, 77%; 95% CI, 60%-95%). Treatment arms of subcutaneous vitamin K (3, n = 58; 31%; 95% CI, 7%-55%) and placebo/observation (2, n = 27; 20%; 95% CI, 0%-47%) were less likely to achieve target INR at 24 hours. Only 1 of 21 trials appropriately assessed for adverse events, so a summary estimate for bleeding risk could not be generated.
CONCLUSIONS: Limited evidence suggests that oral and intravenous vitamin K are equivalent and more effective for excessive anticoagulation than simply withholding warfarin sodium. Subcutaneous vitamin K, however, is inferior to oral and intravenous vitamin K for this indication and is similar to placebo. Whether treatment with vitamin K decreases hemorrhagic events cannot be determined from the published literature.",2006,Archives of internal medicine,10.1001/.391,16505257,https://pubmed.ncbi.nlm.nih.gov/16505257/,16505257,doi:10.1001/.391,,false
pubmed:25033004:pubmed_anticoag_refined_20260603T125913_ece52619,pubmed,anticoag_refined,pubmed_anticoag_refined_20260603T125913_ece52619,Anticoagulation: managing adverse events in patients receiving anticoagulation and perioperative care.,"When patients present with major or life-threatening bleeding due to warfarin use, rapid reversal with coagulation factors and vitamin K often is warranted. Oral vitamin K should be administered if the international normalized ratio is greater than 10 with no evidence of bleeding, but its use is not recommended if international normalized ratios are between 4.5 and 10. The most important factor in the risk of hemorrhage is the intensity of warfarin therapy. Increasing the time in the therapeutic range results in lower rates of thrombosis and bleeding. There are no available specific reversal agents or pharmacologic antidotes for the new oral anticoagulants. Use of anticoagulation management services (eg, intervention using automated hospital information system-generated triggers from laboratory and pharmacy data) in the outpatient and inpatient settings can be considered to decrease the risk of complications for patients taking anticoagulants. Services that incorporate clear communication, evidence-based drug management, and patient education are important to ensure safe use of anticoagulants. Management of heparin-induced thrombocytopenia should include heparin discontinuation and initiation of a nonheparin anticoagulant.",2014,FP essentials,,25033004,https://pubmed.ncbi.nlm.nih.gov/25033004/,25033004,pmid:25033004,,false
pubmed:26420063:pubmed_anticoag_refined_20260603T125913_ece52619,pubmed,anticoag_refined,pubmed_anticoag_refined_20260603T125913_ece52619,[Direct oral anticoagulation and gastrointestinal bleeding: Interventional therapy management].,"BACKGROUND: More and more patients are being treated with direct oral anticoagulants (DOAC). Under treatment with DOACs gastrointestinal bleeding appears to occur more frequently, particularly in the lower gastrointestinal tract, compared to treatment with vitamin K antagonists (e.g. warfarin).
OBJECTIVE: A possible approach should now be elaborated in a joint effort by gastroenterologists and cardiologists.
MATERIAL AND METHODS: A selective literatue search was carried out and own experiences were also included.
RESULTS: The decision to perform procoagulant therapy by slowly injecting 30-50 IU prothrombin complex concentrate (PPSB) per kg body weight intravenously depends on various factors and should be assessed critically. Specific antidotes are awaiting approval. After a bleeding episode potentially controllable and reversible triggers must be excluded (e.g. drug interactions and renal impairment). The risk of recurrent bleeding and the risk of thromboembolic events have to be weighed against each other before deciding to readminister an anticoagulant and its form. Dose reduction and changing to apixaban (in reduced dosage) are options for risk reduction and vitamin K antagonists can also be considered.
DISCUSSION: It is still unclear what role specific antidotes will play.",2015,"Medizinische Klinik, Intensivmedizin und Notfallmedizin",10.1007/s00063-015-0082-3,26420063,https://pubmed.ncbi.nlm.nih.gov/26420063/,26420063,doi:10.1007/s00063-015-0082-3,,false
